anio,departamento,tamanio,n_empresas,n_nacimientos,n_muertes,alfabetismo,accesos_a_estudios_terciarios,anios_de_educacion_promedio,promocion_educacion_media_cb,pobreza,informalidad,desempleo_en_jovenes,gini,acceso_a_internet,ingresos_de_los_hogares,tasa_de_desempleo,porcentaje_de_personal_presupuestado_en_la_intendencia,part_act_econ
2008,artigas,grandes,1,0,0,0.797,0.101,0.203,0.591,0.283,0.195,0.712,0.429,0.068,0.129,0.514,0.463,1.5
2008,artigas,medianas,26,0,3,0.797,0.101,0.203,0.591,0.283,0.195,0.712,0.429,0.068,0.129,0.514,0.463,1.5
2008,artigas,micro,1353,0,178,0.797,0.101,0.203,0.591,0.283,0.195,0.712,0.429,0.068,0.129,0.514,0.463,1.5
2008,artigas,pequeñas,233,0,7,0.797,0.101,0.203,0.591,0.283,0.195,0.712,0.429,0.068,0.129,0.514,0.463,1.5
2008,canelones,grandes,37,0,2,0.91,0.22,0.274,0.44,0.684,0.455,0.662,0.432,0.169,0.355,0.63,0.347,9.3
2008,canelones,medianas,322,0,12,0.91,0.22,0.274,0.44,0.684,0.455,0.662,0.432,0.169,0.355,0.63,0.347,9.3
2008,canelones,micro,9279,0,1201,0.91,0.22,0.274,0.44,0.684,0.455,0.662,0.432,0.169,0.355,0.63,0.347,9.3
2008,canelones,pequeñas,1849,0,75,0.91,0.22,0.274,0.44,0.684,0.455,0.662,0.432,0.169,0.355,0.63,0.347,9.3
2008,cerro largo,grandes,6,0,0,0.838,0.155,0.194,0.547,0.484,0.235,0.539,0.385,0.062,0.223,0.689,0.279,1.9
2008,cerro largo,medianas,39,0,3,0.838,0.155,0.194,0.547,0.484,0.235,0.539,0.385,0.062,0.223,0.689,0.279,1.9
2008,cerro largo,micro,1535,0,199,0.838,0.155,0.194,0.547,0.484,0.235,0.539,0.385,0.062,0.223,0.689,0.279,1.9
2008,cerro largo,pequeñas,275,0,9,0.838,0.155,0.194,0.547,0.484,0.235,0.539,0.385,0.062,0.223,0.689,0.279,1.9
2008,colonia,grandes,14,0,0,0.919,0.091,0.223,0.641,0.695,0.479,0.616,0.455,0.121,0.376,0.795,0.272,5
2008,colonia,medianas,115,0,1,0.919,0.091,0.223,0.641,0.695,0.479,0.616,0.455,0.121,0.376,0.795,0.272,5
2008,colonia,micro,3563,0,321,0.919,0.091,0.223,0.641,0.695,0.479,0.616,0.455,0.121,0.376,0.795,0.272,5
2008,colonia,pequeñas,750,0,26,0.919,0.091,0.223,0.641,0.695,0.479,0.616,0.455,0.121,0.376,0.795,0.272,5
2008,durazno,grandes,2,0,0,0.832,0.095,0.183,0.462,0.497,0.415,0.643,0.479,0.076,0.216,0.739,0.345,1.3
2008,durazno,medianas,33,0,1,0.832,0.095,0.183,0.462,0.497,0.415,0.643,0.479,0.076,0.216,0.739,0.345,1.3
2008,durazno,micro,1402,0,170,0.832,0.095,0.183,0.462,0.497,0.415,0.643,0.479,0.076,0.216,0.739,0.345,1.3
2008,durazno,pequeñas,215,0,10,0.832,0.095,0.183,0.462,0.497,0.415,0.643,0.479,0.076,0.216,0.739,0.345,1.3
2008,flores,grandes,5,0,0,0.889,0.106,0.215,0.501,0.759,0.45,0.648,0.539,0.107,0.364,0.733,0.183,0.8
2008,flores,medianas,11,0,0,0.889,0.106,0.215,0.501,0.759,0.45,0.648,0.539,0.107,0.364,0.733,0.183,0.8
2008,flores,micro,893,0,94,0.889,0.106,0.215,0.501,0.759,0.45,0.648,0.539,0.107,0.364,0.733,0.183,0.8
2008,flores,pequeñas,115,0,7,0.889,0.106,0.215,0.501,0.759,0.45,0.648,0.539,0.107,0.364,0.733,0.183,0.8
2008,florida,grandes,4,0,0,0.869,0.127,0.185,0.586,0.532,0.41,0.886,0.516,0.078,0.329,0.557,0.437,2
2008,florida,medianas,56,0,3,0.869,0.127,0.185,0.586,0.532,0.41,0.886,0.516,0.078,0.329,0.557,0.437,2
2008,florida,micro,2038,0,220,0.869,0.127,0.185,0.586,0.532,0.41,0.886,0.516,0.078,0.329,0.557,0.437,2
2008,florida,pequeñas,317,0,6,0.869,0.127,0.185,0.586,0.532,0.41,0.886,0.516,0.078,0.329,0.557,0.437,2
2008,lavalleja,grandes,6,0,0,0.904,0.162,0.2,0.405,0.7,0.488,0.48,0.546,0.072,0.269,0.704,0.329,1.7
2008,lavalleja,medianas,39,0,1,0.904,0.162,0.2,0.405,0.7,0.488,0.48,0.546,0.072,0.269,0.704,0.329,1.7
2008,lavalleja,micro,1700,0,265,0.904,0.162,0.2,0.405,0.7,0.488,0.48,0.546,0.072,0.269,0.704,0.329,1.7
2008,lavalleja,pequeñas,256,0,18,0.904,0.162,0.2,0.405,0.7,0.488,0.48,0.546,0.072,0.269,0.704,0.329,1.7
2008,maldonado,grandes,19,0,0,0.91,0.086,0.214,0.501,0.811,0.513,0.705,0.576,0.135,0.371,0.678,0.337,5.2
2008,maldonado,medianas,231,0,10,0.91,0.086,0.214,0.501,0.811,0.513,0.705,0.576,0.135,0.371,0.678,0.337,5.2
2008,maldonado,micro,6138,0,795,0.91,0.086,0.214,0.501,0.811,0.513,0.705,0.576,0.135,0.371,0.678,0.337,5.2
2008,maldonado,pequeñas,1361,0,80,0.91,0.086,0.214,0.501,0.811,0.513,0.705,0.576,0.135,0.371,0.678,0.337,5.2
2008,montevideo,grandes,531,0,5,0.938,0.585,0.501,0.265,0.546,0.573,0.654,0.288,0.265,0.79,0.657,0.71,49.8
2008,montevideo,medianas,2777,0,52,0.938,0.585,0.501,0.265,0.546,0.573,0.654,0.288,0.265,0.79,0.657,0.71,49.8
2008,montevideo,micro,54371,0,6252,0.938,0.585,0.501,0.265,0.546,0.573,0.654,0.288,0.265,0.79,0.657,0.71,49.8
2008,montevideo,pequeñas,12510,0,476,0.938,0.585,0.501,0.265,0.546,0.573,0.654,0.288,0.265,0.79,0.657,0.71,49.8
2008,paysandu,grandes,13,0,0,0.926,0.164,0.241,0.524,0.564,0.479,0.51,0.395,0.096,0.262,0.628,0.365,2.8
2008,paysandu,medianas,90,0,0,0.926,0.164,0.241,0.524,0.564,0.479,0.51,0.395,0.096,0.262,0.628,0.365,2.8
2008,paysandu,micro,2268,0,243,0.926,0.164,0.241,0.524,0.564,0.479,0.51,0.395,0.096,0.262,0.628,0.365,2.8
2008,paysandu,pequeñas,580,0,25,0.926,0.164,0.241,0.524,0.564,0.479,0.51,0.395,0.096,0.262,0.628,0.365,2.8
2008,rio negro,grandes,4,0,0,0.877,0.137,0.234,0.538,0.606,0.503,0.734,0.415,0.126,0.342,0.446,0.395,3.2
2008,rio negro,medianas,26,0,3,0.877,0.137,0.234,0.538,0.606,0.503,0.734,0.415,0.126,0.342,0.446,0.395,3.2
2008,rio negro,micro,1395,0,194,0.877,0.137,0.234,0.538,0.606,0.503,0.734,0.415,0.126,0.342,0.446,0.395,3.2
2008,rio negro,pequeñas,266,0,22,0.877,0.137,0.234,0.538,0.606,0.503,0.734,0.415,0.126,0.342,0.446,0.395,3.2
2008,rivera,grandes,5,0,0,0.758,0.069,0.141,0.384,0.374,0.148,0.707,0.492,0.044,0.127,0.555,0.295,2.1
2008,rivera,medianas,51,0,3,0.758,0.069,0.141,0.384,0.374,0.148,0.707,0.492,0.044,0.127,0.555,0.295,2.1
2008,rivera,micro,1939,0,282,0.758,0.069,0.141,0.384,0.374,0.148,0.707,0.492,0.044,0.127,0.555,0.295,2.1
2008,rivera,pequeñas,343,0,19,0.758,0.069,0.141,0.384,0.374,0.148,0.707,0.492,0.044,0.127,0.555,0.295,2.1
2008,rocha,grandes,2,0,0,0.897,0.161,0.241,0.441,0.635,0.42,0.605,0.465,0.088,0.325,0.578,0.094,1.8
2008,rocha,medianas,39,0,0,0.897,0.161,0.241,0.441,0.635,0.42,0.605,0.465,0.088,0.325,0.578,0.094,1.8
2008,rocha,micro,2254,0,280,0.897,0.161,0.241,0.441,0.635,0.42,0.605,0.465,0.088,0.325,0.578,0.094,1.8
2008,rocha,pequeñas,356,0,35,0.897,0.161,0.241,0.441,0.635,0.42,0.605,0.465,0.088,0.325,0.578,0.094,1.8
2008,salto,grandes,11,0,0,0.856,0.18,0.233,0.526,0.516,0.39,0.697,0.425,0.086,0.204,0.73,0.282,2.8
2008,salto,medianas,84,0,1,0.856,0.18,0.233,0.526,0.516,0.39,0.697,0.425,0.086,0.204,0.73,0.282,2.8
2008,salto,micro,2163,0,273,0.856,0.18,0.233,0.526,0.516,0.39,0.697,0.425,0.086,0.204,0.73,0.282,2.8
2008,salto,pequeñas,452,0,18,0.856,0.18,0.233,0.526,0.516,0.39,0.697,0.425,0.086,0.204,0.73,0.282,2.8
2008,san jose,grandes,11,0,1,0.871,0.058,0.154,0.479,0.701,0.381,0.748,0.566,0.087,0.409,0.706,0.783,3
2008,san jose,medianas,56,0,0,0.871,0.058,0.154,0.479,0.701,0.381,0.748,0.566,0.087,0.409,0.706,0.783,3
2008,san jose,micro,2669,0,287,0.871,0.058,0.154,0.479,0.701,0.381,0.748,0.566,0.087,0.409,0.706,0.783,3
2008,san jose,pequeñas,424,0,9,0.871,0.058,0.154,0.479,0.701,0.381,0.748,0.566,0.087,0.409,0.706,0.783,3
2008,soriano,grandes,5,0,0,0.883,0.164,0.222,0.625,0.611,0.362,0.691,0.322,0.126,0.378,0.68,0.451,2.3
2008,soriano,medianas,52,0,0,0.883,0.164,0.222,0.625,0.611,0.362,0.691,0.322,0.126,0.378,0.68,0.451,2.3
2008,soriano,micro,2253,0,244,0.883,0.164,0.222,0.625,0.611,0.362,0.691,0.322,0.126,0.378,0.68,0.451,2.3
2008,soriano,pequeñas,393,0,11,0.883,0.164,0.222,0.625,0.611,0.362,0.691,0.322,0.126,0.378,0.68,0.451,2.3
2008,tacuarembo,grandes,5,0,0,0.813,0.131,0.196,0.489,0.48,0.362,0.678,0.379,0.058,0.237,0.71,0.236,2.1
2008,tacuarembo,medianas,38,0,1,0.813,0.131,0.196,0.489,0.48,0.362,0.678,0.379,0.058,0.237,0.71,0.236,2.1
2008,tacuarembo,micro,2020,0,266,0.813,0.131,0.196,0.489,0.48,0.362,0.678,0.379,0.058,0.237,0.71,0.236,2.1
2008,tacuarembo,pequeñas,326,0,11,0.813,0.131,0.196,0.489,0.48,0.362,0.678,0.379,0.058,0.237,0.71,0.236,2.1
2008,treinta y tres,grandes,4,0,0,0.853,0.139,0.228,0.402,0.4,0.4,0.422,0.362,0.043,0.196,0.597,0.009,1.4
2008,treinta y tres,medianas,20,0,2,0.853,0.139,0.228,0.402,0.4,0.4,0.422,0.362,0.043,0.196,0.597,0.009,1.4
2008,treinta y tres,micro,1196,0,147,0.853,0.139,0.228,0.402,0.4,0.4,0.422,0.362,0.043,0.196,0.597,0.009,1.4
2008,treinta y tres,pequeñas,178,0,9,0.853,0.139,0.228,0.402,0.4,0.4,0.422,0.362,0.043,0.196,0.597,0.009,1.4
2009,artigas,grandes,1,0,0,0.814,0.12,0.28,0.557,0.386,0.254,0.708,0.405,0.075,0.13,0.617,0.431,1.4
2009,artigas,medianas,27,1,0,0.814,0.12,0.28,0.557,0.386,0.254,0.708,0.405,0.075,0.13,0.617,0.431,1.4
2009,artigas,micro,1456,259,228,0.814,0.12,0.28,0.557,0.386,0.254,0.708,0.405,0.075,0.13,0.617,0.431,1.4
2009,artigas,pequeñas,245,15,10,0.814,0.12,0.28,0.557,0.386,0.254,0.708,0.405,0.075,0.13,0.617,0.431,1.4
2009,canelones,grandes,40,0,1,0.92,0.226,0.345,0.399,0.729,0.475,0.638,0.462,0.228,0.331,0.661,0.418,9.3
2009,canelones,medianas,360,17,15,0.92,0.226,0.345,0.399,0.729,0.475,0.638,0.462,0.228,0.331,0.661,0.418,9.3
2009,canelones,micro,12574,2674,2019,0.92,0.226,0.345,0.399,0.729,0.475,0.638,0.462,0.228,0.331,0.661,0.418,9.3
2009,canelones,pequeñas,1942,96,82,0.92,0.226,0.345,0.399,0.729,0.475,0.638,0.462,0.228,0.331,0.661,0.418,9.3
2009,cerro largo,grandes,5,0,0,0.777,0.156,0.242,0.499,0.552,0.296,0.589,0.432,0.107,0.213,0.744,0.269,1.8
2009,cerro largo,medianas,44,2,2,0.777,0.156,0.242,0.499,0.552,0.296,0.589,0.432,0.107,0.213,0.744,0.269,1.8
2009,cerro largo,micro,1686,347,290,0.777,0.156,0.242,0.499,0.552,0.296,0.589,0.432,0.107,0.213,0.744,0.269,1.8
2009,cerro largo,pequeñas,296,16,12,0.777,0.156,0.242,0.499,0.552,0.296,0.589,0.432,0.107,0.213,0.744,0.269,1.8
2009,colonia,grandes,17,2,2,0.889,0.152,0.323,0.644,0.8,0.499,0.601,0.442,0.177,0.395,0.868,0.26,5.2
2009,colonia,medianas,120,1,1,0.889,0.152,0.323,0.644,0.8,0.499,0.601,0.442,0.177,0.395,0.868,0.26,5.2
2009,colonia,micro,4717,897,680,0.889,0.152,0.323,0.644,0.8,0.499,0.601,0.442,0.177,0.395,0.868,0.26,5.2
2009,colonia,pequeñas,813,54,44,0.889,0.152,0.323,0.644,0.8,0.499,0.601,0.442,0.177,0.395,0.868,0.26,5.2
2009,durazno,grandes,3,0,0,0.835,0.153,0.288,0.397,0.64,0.436,0.617,0.439,0.145,0.27,0.696,0.287,1.3
2009,durazno,medianas,32,1,2,0.835,0.153,0.288,0.397,0.64,0.436,0.617,0.439,0.145,0.27,0.696,0.287,1.3
2009,durazno,micro,1630,375,263,0.835,0.153,0.288,0.397,0.64,0.436,0.617,0.439,0.145,0.27,0.696,0.287,1.3
2009,durazno,pequeñas,231,12,10,0.835,0.153,0.288,0.397,0.64,0.436,0.617,0.439,0.145,0.27,0.696,0.287,1.3
2009,flores,grandes,4,0,0,0.934,0.156,0.289,0.475,0.829,0.46,0.683,0.509,0.146,0.355,0.818,0.183,0.8
2009,flores,medianas,15,1,2,0.934,0.156,0.289,0.475,0.829,0.46,0.683,0.509,0.146,0.355,0.818,0.183,0.8
2009,flores,micro,1046,242,177,0.934,0.156,0.289,0.475,0.829,0.46,0.683,0.509,0.146,0.355,0.818,0.183,0.8
2009,flores,pequeñas,130,9,7,0.934,0.156,0.289,0.475,0.829,0.46,0.683,0.509,0.146,0.355,0.818,0.183,0.8
2009,florida,grandes,4,0,0,0.875,0.151,0.243,0.574,0.697,0.446,0.647,0.526,0.105,0.347,0.67,0.402,1.9
2009,florida,medianas,55,1,3,0.875,0.151,0.243,0.574,0.697,0.446,0.647,0.526,0.105,0.347,0.67,0.402,1.9
2009,florida,micro,2322,477,394,0.875,0.151,0.243,0.574,0.697,0.446,0.647,0.526,0.105,0.347,0.67,0.402,1.9
2009,florida,pequeñas,321,16,11,0.875,0.151,0.243,0.574,0.697,0.446,0.647,0.526,0.105,0.347,0.67,0.402,1.9
2009,lavalleja,grandes,5,0,0,0.857,0.128,0.254,0.345,0.729,0.452,0.695,0.499,0.118,0.28,0.652,0.291,1.6
2009,lavalleja,medianas,45,0,1,0.857,0.128,0.254,0.345,0.729,0.452,0.695,0.499,0.118,0.28,0.652,0.291,1.6
2009,lavalleja,micro,1784,287,318,0.857,0.128,0.254,0.345,0.729,0.452,0.695,0.499,0.118,0.28,0.652,0.291,1.6
2009,lavalleja,pequeñas,254,19,9,0.857,0.128,0.254,0.345,0.729,0.452,0.695,0.499,0.118,0.28,0.652,0.291,1.6
2009,maldonado,grandes,22,2,1,0.937,0.228,0.423,0.523,0.888,0.551,0.699,0.359,0.306,0.565,0.684,0.282,5.4
2009,maldonado,medianas,257,20,12,0.937,0.228,0.423,0.523,0.888,0.551,0.699,0.359,0.306,0.565,0.684,0.282,5.4
2009,maldonado,micro,7188,1717,1310,0.937,0.228,0.423,0.523,0.888,0.551,0.699,0.359,0.306,0.565,0.684,0.282,5.4
2009,maldonado,pequeñas,1519,152,133,0.937,0.228,0.423,0.523,0.888,0.551,0.699,0.359,0.306,0.565,0.684,0.282,5.4
2009,montevideo,grandes,548,10,20,0.946,0.611,0.52,0.219,0.581,0.595,0.692,0.295,0.355,0.788,0.656,0.738,51.1
2009,montevideo,medianas,2832,86,66,0.946,0.611,0.52,0.219,0.581,0.595,0.692,0.295,0.355,0.788,0.656,0.738,51.1
2009,montevideo,micro,59264,10457,8859,0.946,0.611,0.52,0.219,0.581,0.595,0.692,0.295,0.355,0.788,0.656,0.738,51.1
2009,montevideo,pequeñas,12560,640,512,0.946,0.611,0.52,0.219,0.581,0.595,0.692,0.295,0.355,0.788,0.656,0.738,51.1
2009,paysandu,grandes,13,0,0,0.88,0.232,0.342,0.508,0.586,0.5,0.642,0.402,0.169,0.264,0.615,0.509,2.9
2009,paysandu,medianas,99,1,1,0.88,0.232,0.342,0.508,0.586,0.5,0.642,0.402,0.169,0.264,0.615,0.509,2.9
2009,paysandu,micro,3177,704,542,0.88,0.232,0.342,0.508,0.586,0.5,0.642,0.402,0.169,0.264,0.615,0.509,2.9
2009,paysandu,pequeñas,602,42,22,0.88,0.232,0.342,0.508,0.586,0.5,0.642,0.402,0.169,0.264,0.615,0.509,2.9
2009,rio negro,grandes,4,0,0,0.841,0.14,0.303,0.456,0.68,0.488,0.788,0.449,0.168,0.247,0.547,0.361,2.3
2009,rio negro,medianas,33,4,3,0.841,0.14,0.303,0.456,0.68,0.488,0.788,0.449,0.168,0.247,0.547,0.361,2.3
2009,rio negro,micro,1509,308,266,0.841,0.14,0.303,0.456,0.68,0.488,0.788,0.449,0.168,0.247,0.547,0.361,2.3
2009,rio negro,pequeñas,278,21,15,0.841,0.14,0.303,0.456,0.68,0.488,0.788,0.449,0.168,0.247,0.547,0.361,2.3
2009,rivera,grandes,5,0,0,0.794,0.171,0.258,0.357,0.567,0.158,0.578,0.432,0.108,0.216,0.657,0.295,2
2009,rivera,medianas,53,3,1,0.794,0.171,0.258,0.357,0.567,0.158,0.578,0.432,0.108,0.216,0.657,0.295,2
2009,rivera,micro,2122,457,373,0.794,0.171,0.258,0.357,0.567,0.158,0.578,0.432,0.108,0.216,0.657,0.295,2
2009,rivera,pequeñas,362,21,25,0.794,0.171,0.258,0.357,0.567,0.158,0.578,0.432,0.108,0.216,0.657,0.295,2
2009,rocha,grandes,3,0,0,0.844,0.081,0.258,0.429,0.653,0.319,0.717,0.469,0.127,0.26,0.594,0.094,1.8
2009,rocha,medianas,43,2,3,0.844,0.081,0.258,0.429,0.653,0.319,0.717,0.469,0.127,0.26,0.594,0.094,1.8
2009,rocha,micro,2778,822,583,0.844,0.081,0.258,0.429,0.653,0.319,0.717,0.469,0.127,0.26,0.594,0.094,1.8
2009,rocha,pequeñas,443,56,46,0.844,0.081,0.258,0.429,0.653,0.319,0.717,0.469,0.127,0.26,0.594,0.094,1.8
2009,salto,grandes,11,0,0,0.862,0.246,0.331,0.471,0.583,0.363,0.615,0.318,0.15,0.244,0.664,0.274,2.8
2009,salto,medianas,93,3,4,0.862,0.246,0.331,0.471,0.583,0.363,0.615,0.318,0.15,0.244,0.664,0.274,2.8
2009,salto,micro,2429,496,379,0.862,0.246,0.331,0.471,0.583,0.363,0.615,0.318,0.15,0.244,0.664,0.274,2.8
2009,salto,pequeñas,455,23,18,0.862,0.246,0.331,0.471,0.583,0.363,0.615,0.318,0.15,0.244,0.664,0.274,2.8
2009,san jose,grandes,9,1,1,0.896,0.069,0.245,0.475,0.778,0.446,0.539,0.653,0.133,0.288,0.79,0.728,2.8
2009,san jose,medianas,67,1,2,0.896,0.069,0.245,0.475,0.778,0.446,0.539,0.653,0.133,0.288,0.79,0.728,2.8
2009,san jose,micro,3033,612,461,0.896,0.069,0.245,0.475,0.778,0.446,0.539,0.653,0.133,0.288,0.79,0.728,2.8
2009,san jose,pequeñas,452,24,22,0.896,0.069,0.245,0.475,0.778,0.446,0.539,0.653,0.133,0.288,0.79,0.728,2.8
2009,soriano,grandes,5,0,0,0.904,0.132,0.304,0.554,0.655,0.38,0.669,0.392,0.154,0.317,0.658,0.397,2.4
2009,soriano,medianas,60,0,2,0.904,0.132,0.304,0.554,0.655,0.38,0.669,0.392,0.154,0.317,0.658,0.397,2.4
2009,soriano,micro,2595,552,356,0.904,0.132,0.304,0.554,0.655,0.38,0.669,0.392,0.154,0.317,0.658,0.397,2.4
2009,soriano,pequeñas,405,27,17,0.904,0.132,0.304,0.554,0.655,0.38,0.669,0.392,0.154,0.317,0.658,0.397,2.4
2009,tacuarembo,grandes,6,0,0,0.799,0.144,0.224,0.46,0.556,0.36,0.749,0.409,0.09,0.199,0.718,0.253,1.9
2009,tacuarembo,medianas,41,0,0,0.799,0.144,0.224,0.46,0.556,0.36,0.749,0.409,0.09,0.199,0.718,0.253,1.9
2009,tacuarembo,micro,2308,532,365,0.799,0.144,0.224,0.46,0.556,0.36,0.749,0.409,0.09,0.199,0.718,0.253,1.9
2009,tacuarembo,pequeñas,334,12,11,0.799,0.144,0.224,0.46,0.556,0.36,0.749,0.409,0.09,0.199,0.718,0.253,1.9
2009,treinta y tres,grandes,4,0,0,0.912,0.218,0.322,0.39,0.555,0.444,0.722,0.429,0.119,0.083,0.614,0.191,1.3
2009,treinta y tres,medianas,17,0,0,0.912,0.218,0.322,0.39,0.555,0.444,0.722,0.429,0.119,0.083,0.614,0.191,1.3
2009,treinta y tres,micro,1321,269,238,0.912,0.218,0.322,0.39,0.555,0.444,0.722,0.429,0.119,0.083,0.614,0.191,1.3
2009,treinta y tres,pequeñas,208,21,10,0.912,0.218,0.322,0.39,0.555,0.444,0.722,0.429,0.119,0.083,0.614,0.191,1.3
2010,artigas,grandes,1,0,0,0.798,0.114,0.258,0.643,0.347,0.268,0.664,0.432,0.146,0.197,0.642,0.525,1.4
2010,artigas,medianas,28,1,1,0.798,0.114,0.258,0.643,0.347,0.268,0.664,0.432,0.146,0.197,0.642,0.525,1.4
2010,artigas,micro,1598,367,223,0.798,0.114,0.258,0.643,0.347,0.268,0.664,0.432,0.146,0.197,0.642,0.525,1.4
2010,artigas,pequeñas,240,10,7,0.798,0.114,0.258,0.643,0.347,0.268,0.664,0.432,0.146,0.197,0.642,0.525,1.4
2010,canelones,grandes,41,0,0,0.891,0.234,0.336,0.392,0.754,0.474,0.628,0.516,0.282,0.337,0.692,0.414,9.4
2010,canelones,medianas,384,17,7,0.891,0.234,0.336,0.392,0.754,0.474,0.628,0.516,0.282,0.337,0.692,0.414,9.4
2010,canelones,micro,13532,2893,2023,0.891,0.234,0.336,0.392,0.754,0.474,0.628,0.516,0.282,0.337,0.692,0.414,9.4
2010,canelones,pequeñas,1928,121,104,0.891,0.234,0.336,0.392,0.754,0.474,0.628,0.516,0.282,0.337,0.692,0.414,9.4
2010,cerro largo,grandes,5,0,0,0.82,0.118,0.234,0.478,0.565,0.201,0.599,0.536,0.146,0.18,0.742,0.235,1.8
2010,cerro largo,medianas,52,3,1,0.82,0.118,0.234,0.478,0.565,0.201,0.599,0.536,0.146,0.18,0.742,0.235,1.8
2010,cerro largo,micro,1811,408,247,0.82,0.118,0.234,0.478,0.565,0.201,0.599,0.536,0.146,0.18,0.742,0.235,1.8
2010,cerro largo,pequeñas,287,16,13,0.82,0.118,0.234,0.478,0.565,0.201,0.599,0.536,0.146,0.18,0.742,0.235,1.8
2010,colonia,grandes,17,0,0,0.91,0.168,0.33,0.653,0.851,0.543,0.495,0.569,0.26,0.503,0.856,0.543,4.7
